"plate_id","batch","temperature","day","isolate","biorep","media","dilution","time","platingrep","counted_colonies","concentration_from_sphereflash","dilution_factor"
"B9_10_0_S12-0184_1_BHI_-3_36_1","B9","10",0,"S12-0184",1,"BHI",-3,"36",1,21,431340,1027
"B9_10_0_S12-0184_1_BHIrif_-1_36_2","B9","10",0,"S12-0184",1,"BHIrif",-1,"36",2,0,0,10
"B9_10_0_S12-0184_1_BHIrif_-1_36_1","B9","10",0,"S12-0184",1,"BHIrif",-1,"36",1,0,0,10
"B9_10_1_S12-0166_1_BHI_-3_24_1","B9","10",1,"S12-0166",1,"BHI",-3,"24",1,66,1393920,1056
"B9_10_1_S12-0184_1_BHI_-1_24_1","B9","10",1,"S12-0184",1,"BHI",-1,"24",1,219,74535.89063,11
"B9_10_1_S12-0180_1_BHI_-3_24_1","B9","10",1,"S12-0180",1,"BHI",-3,"24",1,50,1018000,1018
"B9_10_1_S12-0166_1_BHIrif_-1_36_1","B9","10",1,"S12-0166",1,"BHIrif",-1,"36",1,0,0,11
"B9_10_1_S12-0166_1_BHIrif_-1_36_2","B9","10",1,"S12-0166",1,"BHIrif",-1,"36",2,0,0,11
"B9_10_1_S12-0184_1_BHIrif_-1_36_1","B9","10",1,"S12-0184",1,"BHIrif",-1,"36",1,0,0,11
"B9_10_1_S12-0180_1_BHI_-3_36_1","B9","10",1,"S12-0180",1,"BHI",-3,"36",1,53,1197800,1130
"B9_10_1_S12-0180_1_BHIrif_-1_36_2","B9","10",1,"S12-0180",1,"BHIrif",-1,"36",2,0,0,11
"B9_10_1_S12-0180_1_BHIrif_-1_36_1","B9","10",1,"S12-0180",1,"BHIrif",-1,"36",1,0,0,11
"B9_10_1_S12-0166_1_BHI_-3_36_1","B9","10",1,"S12-0166",1,"BHI",-3,"36",1,62,1392520,1123
"B9_10_1_S12-0184_1_BHI_-1_36_1","B9","10",1,"S12-0184",1,"BHI",-1,"36",1,167,56837.87109,11
"B9_10_1_S12-0184_1_BHIrif_-1_36_2","B9","10",1,"S12-0184",1,"BHIrif",-1,"36",2,0,0,11
"B9_10_2_S12-0166_1_BHI_-3_24_1","B9","10",2,"S12-0166",1,"BHI",-3,"24",1,259,13433399,1056
"B9_10_2_S12-0184_1_BHI_-3_24_1","B9","10",2,"S12-0184",1,"BHI",-3,"24",1,193,81798832,1085
"B9_10_2_S12-0180_1_BHI_-3_24_1","B9","10",2,"S12-0180",1,"BHI",-3,"24",1,143,2911480,1018
"B9_10_2_S12-0166_1_BHIrif_-1_36_1","B9","10",2,"S12-0166",1,"BHIrif",-1,"36",1,14,3080,11
"B9_10_2_S12-0180_1_BHIrif_-1_36_1","B9","10",2,"S12-0180",1,"BHIrif",-1,"36",1,0,0,10
"B9_10_2_S12-0166_1_BHI_-3_36_1","B9","10",2,"S12-0166",1,"BHI",-3,"36",1,195,10113949,1056
"B9_10_2_S12-0166_1_BHIrif_-1_36_2","B9","10",2,"S12-0166",1,"BHIrif",-1,"36",2,5,1100,11
"B9_10_2_S12-0184_1_BHIrif_-1_36_1","B9","10",2,"S12-0184",1,"BHIrif",-1,"36",1,0,0,11
"B9_10_2_S12-0180_1_BHI_-3_36_1","B9","10",2,"S12-0180",1,"BHI",-3,"36",1,126,2565360,1018
"B9_10_2_S12-0180_1_BHIrif_-1_36_2","B9","10",2,"S12-0180",1,"BHIrif",-1,"36",2,0,0,10
"B9_10_2_S12-0184_1_BHI_-3_36_1","B9","10",2,"S12-0184",1,"BHI",-3,"36",1,323,54418476,1085
"B9_10_2_S12-0184_1_BHIrif_-1_36_2","B9","10",2,"S12-0184",1,"BHIrif",-1,"36",2,0,0,11
"B9_10_3_S12-0166_1_BHI_-4_24_1","B9","10",3,"S12-0166",1,"BHI",-4,"24",1,42,8569680,10202
"B9_10_3_S12-0184_1_BHI_-4_24_1","B9","10",3,"S12-0184",1,"BHI",-4,"24",1,15,3354000,11180
"B9_10_3_S12-0180_1_BHI_-4_24_1","B9","10",3,"S12-0180",1,"BHI",-4,"24",1,18,4127400,11465
"B9_10_3_S12-0166_1_BHIrif_-1_36_1","B9","10",3,"S12-0166",1,"BHIrif",-1,"36",1,127,25400,10
"B9_10_3_S12-0166_1_BHIrif_-1_36_2","B9","10",3,"S12-0166",1,"BHIrif",-1,"36",2,137,27400,10
"B9_10_3_S12-0166_1_BHI_-4_36_1","B9","10",3,"S12-0166",1,"BHI",-4,"36",1,43,8773720,10202
"B9_10_3_S12-0180_1_BHIrif_-1_36_1","B9","10",3,"S12-0180",1,"BHIrif",-1,"36",1,0,0,11
"B9_10_3_S12-0180_1_BHIrif_-1_36_2","B9","10",3,"S12-0180",1,"BHIrif",-1,"36",2,0,0,11
"B9_10_3_S12-0180_1_BHI_-4_36_1","B9","10",3,"S12-0180",1,"BHI",-4,"36",1,20,4586000,11465
"B9_10_3_S12-0184_1_BHIrif_-1_36_1","B9","10",3,"S12-0184",1,"BHIrif",-1,"36",1,0,0,11
"B9_10_3_S12-0184_1_BHIrif_-1_36_2","B9","10",3,"S12-0184",1,"BHIrif",-1,"36",2,0,0,11
"B9_10_3_S12-0184_1_BHI_-4_36_1","B9","10",3,"S12-0184",1,"BHI",-4,"36",1,15,3354000,11180
"B9_10_4_S12-0166_1_BHI_-5_24_1","B9","10",4,"S12-0166",1,"BHI",-5,"24",1,17,35707480,105022
"B9_10_4_S12-0184_1_BHI_-5_24_1","B9","10",4,"S12-0184",1,"BHI",-5,"24",1,16,36688320,114651
"B9_10_4_S12-0180_1_BHI_-5_24_1","B9","10",4,"S12-0180",1,"BHI",-5,"24",1,106,245669840,115882
"B9_10_4_S12-0166_1_BHIrif_-1_36_1","B9","10",4,"S12-0166",1,"BHIrif",-1,"36",1,51,11220,11
"B9_10_4_S12-0166_1_BHIrif_-1_36_2","B9","10",4,"S12-0166",1,"BHIrif",-1,"36",2,43,9460,11
"B9_10_4_S12-0166_1_BHI_-5_36_1","B9","10",4,"S12-0166",1,"BHI",-5,"36",1,20,42008800,105022
"B9_10_4_S12-0180_1_BHIrif_-1_36_2","B9","10",4,"S12-0180",1,"BHIrif",-1,"36",2,0,0,12
"B9_10_4_S12-0180_1_BHIrif_-1_36_1","B9","10",4,"S12-0180",1,"BHIrif",-1,"36",1,2,480,12
"B9_10_4_S12-0180_1_BHI_-5_36_1","B9","10",4,"S12-0180",1,"BHI",-5,"36",1,104,241034560,115882
"B9_10_4_S12-0184_1_BHIrif_-1_36_1","B9","10",4,"S12-0184",1,"BHIrif",-1,"36",1,0,0,11
"B9_10_4_S12-0184_1_BHIrif_-1_36_2","B9","10",4,"S12-0184",1,"BHIrif",-1,"36",2,0,0,11
"B9_10_4_S12-0184_1_BHI_-5_36_1","B9","10",4,"S12-0184",1,"BHI",-5,"36",1,18,41274360,114651
"B9_10_6_S12-0180_1_BHI_-5_24_1","B9","10",6,"S12-0180",1,"BHI",-5,"24",1,58,146832800,126580
"B9_10_6_S12-0184_1_BHI_-5_24_1","B9","10",6,"S12-0184",1,"BHI",-5,"24",1,128,299233280,116888
"B9_10_6_S12-0166_1_BHIrif_-3_36_1","B9","10",6,"S12-0166",1,"BHIrif",-3,"36",1,228,7682302,1089
"B9_10_6_S12-0166_1_BHIrif_-3_36_2","B9","10",6,"S12-0166",1,"BHIrif",-3,"36",2,204,6873638.5,1089
"B9_10_6_S12-0184_1_BHIrif_-1_36_2","B9","10",6,"S12-0184",1,"BHIrif",-1,"36",2,0,0,12
"B9_10_6_S12-0184_1_BHIrif_-1_36_1","B9","10",6,"S12-0184",1,"BHIrif",-1,"36",1,0,0,12
"B9_10_6_S12-0180_1_BHI_-5_36_1","B9","10",6,"S12-0180",1,"BHI",-5,"36",1,59,149364400,126580
"B9_10_6_S12-0180_1_BHIrif_-1_36_2","B9","10",6,"S12-0180",1,"BHIrif",-1,"36",2,0,0,13
"B9_10_6_S12-0180_1_BHIrif_-1_36_1","B9","10",6,"S12-0180",1,"BHIrif",-1,"36",1,0,0,13
"B9_10_6_S12-0166_1_BHI_-5_36_1","B9","10",6,"S12-0166",1,"BHI",-5,"36",1,135,294032704,108901
"B9_10_6_S12-0184_1_BHI_-5_36_1","B9","10",6,"S12-0184",1,"BHI",-5,"36",1,112,261829120,116888
"B9_10_9_S12-0166_1_BHI_-6_24_1","B9","10",9,"S12-0166",1,"BHI",-6,"24",1,53,1236332032,1166351
"B9_10_9_S12-0184_1_BHI_-6_24_1","B9","10",9,"S12-0184",1,"BHI",-6,"24",1,15,364158304,1213861
"B9_10_9_S12-0180_1_BHI_-6_24_1","B9","10",9,"S12-0180",1,"BHI",-6,"24",1,32,7.04e+08,1100000
"B9_10_9_S12-0166_1_BHIrif_-4_36_1","B9","10",9,"S12-0166",1,"BHIrif",-4,"36",1,164,59186140,11664
"B9_10_9_S12-0166_1_BHIrif_-4_36_2","B9","10",9,"S12-0166",1,"BHIrif",-4,"36",2,165,59547028,11664
"B9_10_9_S12-0184_1_BHIrif_-1_36_1","B9","10",9,"S12-0184",1,"BHIrif",-1,"36",1,24,5760,12
"B9_10_9_S12-0180_1_BHI_-6_36_1","B9","10",9,"S12-0180",1,"BHI",-6,"36",1,33,7.26e+08,1100000
"B9_10_9_S12-0180_1_BHIrif_-1_36_2","B9","10",9,"S12-0180",1,"BHIrif",-1,"36",2,161,54795.79297,11
"B9_10_9_S12-0180_1_BHIrif_-1_36_1","B9","10",9,"S12-0180",1,"BHIrif",-1,"36",1,166,56497.52344,11
"B9_10_9_S12-0166_1_BHI_-6_36_1","B9","10",9,"S12-0166",1,"BHI",-6,"36",1,63,1469602176,1166351
"B9_10_9_S12-0184_1_BHI_-6_36_1","B9","10",9,"S12-0184",1,"BHI",-6,"36",1,15,364158304,1213861
"B9_10_9_S12-0184_1_BHIrif_-1_36_2","B9","10",9,"S12-0184",1,"BHIrif",-1,"36",2,35,8400,12
"B9_10_12_S12-0166_1_BHI_-6_24_1","B9","10",12,"S12-0166",1,"BHI",-6,"24",1,227,7546373120,1074444
"B9_10_12_S12-0180_1_BHI_-6_24_1","B9","10",12,"S12-0180",1,"BHI",-6,"24",1,158,3577467392,1132110
"B9_10_12_S12-0184_1_BHI_-6_24_1","B9","10",12,"S12-0184",1,"BHI",-6,"24",1,104,2061704320,991204
"B9_10_12_S12-0166_1_BHIrif_-4_36_1","B9","10",12,"S12-0166",1,"BHIrif",-4,"36",1,165,146751664,10744
"B9_10_12_S12-0166_1_BHIrif_-4_36_2","B9","10",12,"S12-0166",1,"BHIrif",-4,"36",2,162,144083440,10744
"B9_10_12_S12-0180_1_BHIrif_-1_36_1","B9","10",12,"S12-0180",1,"BHIrif",-1,"36",1,200,44000,11
"B9_10_12_S12-0166_1_BHI_-6_36_1","B9","10",12,"S12-0166",1,"BHI",-6,"36",1,191,6349591552,1074444
"B9_10_12_S12-0180_1_BHIrif_-1_36_2","B9","10",12,"S12-0180",1,"BHIrif",-1,"36",2,183,40260,11
"B9_10_12_S12-0184_1_BHIrif_-3_36_1","B9","10",12,"S12-0184",1,"BHIrif",-3,"36",1,38,753160,991
"B9_10_12_S12-0180_1_BHI_-6_36_1","B9","10",12,"S12-0180",1,"BHI",-6,"36",1,120,2717063936,1132110
"B9_10_12_S12-0184_1_BHIrif_-3_36_2","B9","10",12,"S12-0184",1,"BHIrif",-3,"36",2,42,832440,991
"B9_10_12_S12-0184_1_BHI_-6_36_1","B9","10",12,"S12-0184",1,"BHI",-6,"36",1,115,2279769344,991204
"B9_10_15_S12-0166_1_BHI_-6_24_1","B9","10",15,"S12-0166",1,"BHI",-6,"24",1,186,4067362560,1093377
"B9_10_15_S12-0180_1_BHI_-6_24_1","B9","10",15,"S12-0180",1,"BHI",-6,"24",1,59,1295383936,1097783
"B9_10_15_S12-0184_1_BHI_-6_24_1","B9","10",15,"S12-0184",1,"BHI",-6,"24",1,163,10485134336,1309677
"B9_10_15_S12-0166_1_BHIrif_-5_36_1","B9","10",15,"S12-0166",1,"BHIrif",-5,"36",1,65,142139392,109338
"B9_10_15_S12-0166_1_BHI_-6_36_1","B9","10",15,"S12-0166",1,"BHI",-6,"36",1,167,3651878912,1093377
"B9_10_15_S12-0166_1_BHIrif_-5_36_2","B9","10",15,"S12-0166",1,"BHIrif",-5,"36",2,18,39361680,109338
"B9_10_15_S12-0180_1_BHIrif_-3_36_1","B9","10",15,"S12-0180",1,"BHIrif",-3,"36",1,54,1185840,1098
"B9_10_15_S12-0184_1_BHIrif_-3_36_1","B9","10",15,"S12-0184",1,"BHIrif",-3,"36",1,32,838400,1310
"B9_10_15_S12-0180_1_BHI_-6_36_1","B9","10",15,"S12-0180",1,"BHI",-6,"36",1,56,1229516928,1097783
"B9_10_15_S12-0180_1_BHIrif_-3_36_2","B9","10",15,"S12-0180",1,"BHIrif",-3,"36",2,67,1471320,1098
"B9_10_15_S12-0184_1_BHIrif_-3_36_2","B9","10",15,"S12-0184",1,"BHIrif",-3,"36",2,28,733600,1310
"B9_10_15_S12-0184_1_BHI_-6_36_1","B9","10",15,"S12-0184",1,"BHI",-6,"36",1,182,11707328512,1309677
"B9_10_18_S12-0166_1_BHI_-6_24_1","B9","10",18,"S12-0166",1,"BHI",-6,"24",1,202,5089567744,1259794
"B9_10_18_S12-0180_1_BHI_-6_24_1","B9","10",18,"S12-0180",1,"BHI",-6,"24",1,201,7447703040,1197561
"B9_10_18_S12-0184_1_BHI_-6_24_1","B9","10",18,"S12-0184",1,"BHI",-6,"24",1,183,6618371584,1168884
"B9_10_18_S12-0166_1_BHIrif_-5_36_1","B9","10",18,"S12-0166",1,"BHIrif",-5,"36",1,67,168811856,125979
"B9_10_18_S12-0166_1_BHIrif_-5_36_2","B9","10",18,"S12-0166",1,"BHIrif",-5,"36",2,61,153694384,125979
"B9_10_18_S12-0180_1_BHIrif_-1_36_2","B9","10",18,"S12-0180",1,"BHIrif",-1,"36",2,53,12720,12
"B9_10_18_S12-0180_1_BHIrif_-1_36_1","B9","10",18,"S12-0180",1,"BHIrif",-1,"36",1,51,12240,12
"B9_10_18_S12-0166_1_BHI_-6_36_1","B9","10",18,"S12-0166",1,"BHI",-6,"36",1,208,5240742912,1259794
"B9_10_18_S12-0184_1_BHIrif_-3_36_2","B9","10",18,"S12-0184",1,"BHIrif",-3,"36",2,210,38119564,1169
"B9_10_18_S12-0184_1_BHIrif_-3_36_1","B9","10",18,"S12-0184",1,"BHIrif",-3,"36",1,209,37938044,1169
"B9_10_18_S12-0180_1_BHI_-6_36_1","B9","10",18,"S12-0180",1,"BHI",-6,"36",1,174,10234558464,1197561
"B9_10_18_S12-0184_1_BHI_-6_36_1","B9","10",18,"S12-0184",1,"BHI",-6,"36",1,168,6075881984,1168884
"B9_10_21_S12-0166_1_BHI_-6_24_1","B9","10",21,"S12-0166",1,"BHI",-6,"24",1,130,2803478784,1078261
"B9_10_21_S12-0180_1_BHI_-6_24_1","B9","10",21,"S12-0180",1,"BHI",-6,"24",1,132,3286900480,1245038
"B9_10_21_S12-0184_1_BHI_-6_24_1","B9","10",21,"S12-0184",1,"BHI",-6,"24",1,66,1682914176,1274935
"B9_10_21_S12-0166_1_BHIrif_-5_36_1","B9","10",21,"S12-0166",1,"BHIrif",-5,"36",1,34,73321680,107826
"B9_10_21_S12-0180_1_BHI_-6_36_1","B9","10",21,"S12-0180",1,"BHI",-6,"36",1,133,3311800832,1245038
"B9_10_21_S12-0180_1_BHIrif_-1_36_2","B9","10",21,"S12-0180",1,"BHIrif",-1,"36",2,207,49680,12
"B9_10_21_S12-0180_1_BHIrif_-1_36_1","B9","10",21,"S12-0180",1,"BHIrif",-1,"36",1,209,50160,12
"B9_10_21_S12-0166_1_BHI_-6_36_1","B9","10",21,"S12-0166",1,"BHI",-6,"36",1,172,3709217792,1078261
"B9_10_21_S12-0166_1_BHIrif_-5_36_2","B9","10",21,"S12-0166",1,"BHIrif",-5,"36",2,32,69008640,107826
"B9_10_21_S12-0184_1_BHI_-6_36_1","B9","10",21,"S12-0184",1,"BHI",-6,"36",1,76,1937901056,1274935
"B9_10_21_S12-0184_1_BHIrif_-1_36_2","B9","10",21,"S12-0184",1,"BHIrif",-1,"36",2,273,551086.9375,13
"B9_10_21_S12-0184_1_BHIrif_-1_36_1","B9","10",21,"S12-0184",1,"BHIrif",-1,"36",1,233,470341.5938,13
"B9_10_24_S12-0166_1_BHI_-6_24_1","B9","10",24,"S12-0166",1,"BHI",-6,"24",1,111,2751114752,1239241
"B9_10_24_S12-0180_1_BHI_-6_24_1","B9","10",24,"S12-0180",1,"BHI",-6,"24",1,103,2595175680,1259794
"B9_10_24_S12-0184_1_BHI_-6_24_1","B9","10",24,"S12-0184",1,"BHI",-6,"24",1,14,339881088,1213861
"B9_10_24_S12-0180_1_BHIrif_-1_36_2","B9","10",24,"S12-0180",1,"BHIrif",-1,"36",2,47,12220,13
"B9_10_24_S12-0180_1_BHIrif_-1_36_1","B9","10",24,"S12-0180",1,"BHIrif",-1,"36",1,43,11180,13
"B9_10_24_S12-0166_1_BHI_-6_36_1","B9","10",24,"S12-0166",1,"BHI",-6,"36",1,167,4139064832,1239241
"B9_10_24_S12-0166_1_BHIrif_-5_36_1","B9","10",24,"S12-0166",1,"BHIrif",-5,"36",1,10,24784800,123924
"B9_10_24_S12-0166_1_BHIrif_-5_36_2","B9","10",24,"S12-0166",1,"BHIrif",-5,"36",2,15,37177200,123924
"B9_10_24_S12-0184_1_BHI_-6_36_1","B9","10",24,"S12-0184",1,"BHI",-6,"36",1,24,582653248,1213861
"B9_10_24_S12-0184_1_BHIrif_-3_36_2","B9","10",24,"S12-0184",1,"BHIrif",-3,"36",2,6,145680,1214
"B9_10_24_S12-0184_1_BHIrif_-3_36_1","B9","10",24,"S12-0184",1,"BHIrif",-3,"36",1,8,194240,1214
"B9_10_24_S12-0180_1_BHI_-6_36_1","B9","10",24,"S12-0180",1,"BHI",-6,"36",1,131,3300660224,1259794
"B9_10_27_S12-0166_1_BHI_-6_24_1","B9","10",27,"S12-0166",1,"BHI",-6,"24",1,9,226226160,1256812
"B9_10_27_S12-0180_1_BHI_-6_24_1","B9","10",27,"S12-0180",1,"BHI",-6,"24",1,7,169940544,1213861
"B9_10_27_S12-0184_1_BHI_-4_24_1","B9","10",27,"S12-0184",1,"BHI",-4,"24",1,161,61729952,12392
"B9_10_27_S12-0166_1_BHIrif_-2_36_1","B9","10",27,"S12-0166",1,"BHIrif",-2,"36",1,0,0,126
"B9_10_27_S12-0184_1_BHIrif_-1_36_2","B9","10",27,"S12-0184",1,"BHIrif",-1,"36",2,0,0,12
"B9_10_27_S12-0184_1_BHIrif_-1_36_1","B9","10",27,"S12-0184",1,"BHIrif",-1,"36",1,0,0,12
"B9_10_27_S12-0180_1_BHI_-6_36_1","B9","10",27,"S12-0180",1,"BHI",-6,"36",1,28,679762176,1213861
"B9_10_27_S12-0180_1_BHIrif_-1_36_2","B9","10",27,"S12-0180",1,"BHIrif",-1,"36",2,0,0,12
"B9_10_27_S12-0180_1_BHIrif_-1_36_1","B9","10",27,"S12-0180",1,"BHIrif",-1,"36",1,0,0,12
"B9_10_27_S12-0166_1_BHI_-6_36_1","B9","10",27,"S12-0166",1,"BHI",-6,"36",1,21,527861024,1256812
"B9_10_27_S12-0166_1_BHIrif_-2_36_2","B9","10",27,"S12-0166",1,"BHIrif",-2,"36",2,0,0,126
"B9_10_27_S12-0184_1_BHI_-4_36_1","B9","10",27,"S12-0184",1,"BHI",-4,"36",1,164,99817680,12392
"B9_10_30_S12-0166_1_BHI_-4_24_1","B9","10",30,"S12-0166",1,"BHI",-4,"24",1,186,326886336,11318
"B9_10_30_S12-0184_1_BHI_-4_24_1","B9","10",30,"S12-0184",1,"BHI",-4,"24",1,41,10145040,12372
"B9_10_30_S12-0180_1_BHI_-4_24_1","B9","10",30,"S12-0180",1,"BHI",-4,"24",1,194,50315840,12968
"B9_10_30_S12-0166_1_BHIrif_-3_36_1","B9","10",30,"S12-0166",1,"BHIrif",-3,"36",1,3,67920,1132
"B9_10_30_S12-0166_1_BHIrif_-3_36_2","B9","10",30,"S12-0166",1,"BHIrif",-3,"36",2,0,0,1132
"B9_10_30_S12-0166_1_BHI_-4_36_1","B9","10",30,"S12-0166",1,"BHI",-4,"36",1,317,557112704,11318
"B9_10_30_S12-0180_1_BHIrif_-1_36_1","B9","10",30,"S12-0180",1,"BHIrif",-1,"36",1,0,0,13
"B9_10_30_S12-0180_1_BHIrif_-1_36_2","B9","10",30,"S12-0180",1,"BHIrif",-1,"36",2,0,0,13
"B9_10_30_S12-0184_1_BHIrif_-1_36_1","B9","10",30,"S12-0184",1,"BHIrif",-1,"36",1,0,0,12
"B9_10_30_S12-0180_1_BHI_-4_36_1","B9","10",30,"S12-0180",1,"BHI",-4,"36",1,238,479252160,12968
"B9_10_30_S12-0184_1_BHIrif_-1_36_2","B9","10",30,"S12-0184",1,"BHIrif",-1,"36",2,0,0,12
"B9_10_30_S12-0184_1_BHI_-4_36_1","B9","10",30,"S12-0184",1,"BHI",-4,"36",1,68,16825920,12372
